latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,bright_t31,frp,daynight
25.719248,-100.299644,333.55,0.5,0.41,2018-10-13,1930,N,VIIRS,n,295.3,4.23,D
25.584494,-99.936226,323.16,0.4,0.44,2018-10-14,754,N,VIIRS,n,292.69,2.22,N
25.580425,-99.936813,318.95,0.4,0.44,2018-10-14,754,N,VIIRS,n,292.05,1.86,N
25.721386,-100.301476,305.72,0.42,0.45,2018-10-14,754,N,VIIRS,n,294.06,1.43,N
25.699614,-100.296082,307.87,0.42,0.45,2018-10-14,754,N,VIIRS,n,293.32,0.64,N
25.613075,-100.86731,301.4,0.45,0.47,2018-10-14,754,N,VIIRS,n,290.56,0.5,N
25.180246,-99.652313,310.78,0.57,0.43,2018-10-14,754,N,VIIRS,n,291.97,1.58,N
25.716745,-100.297913,317.7,0.42,0.45,2018-10-14,754,N,VIIRS,n,292.9,1.43,N
25.696783,-100.271194,318.59,0.42,0.45,2018-10-14,754,N,VIIRS,n,294.02,1.91,N
25.720907,-100.297325,308.03,0.42,0.45,2018-10-14,754,N,VIIRS,n,293.42,1.43,N
25.603573,-100.917503,303.35,0.45,0.47,2018-10-14,754,N,VIIRS,n,289.75,0.78,N
25.721865,-100.305641,322.48,0.42,0.45,2018-10-14,754,N,VIIRS,n,294.56,2.02,N
25.181038,-99.650558,336.58,0.58,0.52,2018-10-14,1912,N,VIIRS,n,296.31,4.57,D
25.182102,-99.648621,332.96,0.58,0.52,2018-10-14,1912,N,VIIRS,n,296.26,5.89,D
25.723873,-100.304146,299.81,0.41,0.61,2018-10-15,736,N,VIIRS,n,288.24,1.62,N
25.58217,-99.940559,305.07,0.39,0.59,2018-10-15,736,N,VIIRS,n,290.37,2.81,N
25.581831,-99.936638,330.01,0.39,0.59,2018-10-15,736,N,VIIRS,n,290.58,2.76,N
25.696898,-100.29866,326.8,0.4,0.44,2018-10-24,1924,N,VIIRS,n,289.84,2.89,D
25.605324,-100.921555,331.97,0.56,0.52,2018-10-25,748,N,VIIRS,n,285.88,3.49,N
25.604755,-100.915909,296.67,0.56,0.52,2018-10-25,748,N,VIIRS,n,284.96,3.49,N
25.721605,-100.305687,328.07,0.39,0.59,2018-10-25,1906,N,VIIRS,n,294.37,1.05,D
25.749933,-100.317154,302.83,0.56,0.51,2018-10-27,854,N,VIIRS,n,287.43,0.96,N
25.720581,-100.295563,300.27,0.56,0.52,2018-10-27,854,N,VIIRS,n,282.04,0.47,N
25.723009,-100.306686,298.91,0.56,0.52,2018-10-27,854,N,VIIRS,n,281.79,0.59,N
25.742319,-100.23632,304.06,0.57,0.52,2018-10-27,854,N,VIIRS,n,286.75,0.62,N
25.715645,-100.297722,322.09,0.56,0.52,2018-10-27,854,N,VIIRS,n,285.69,3.9,N
25.715916,-100.296799,324.37,0.56,0.52,2018-10-27,854,N,VIIRS,n,286.02,4.69,N
25.603075,-100.920082,319.24,0.44,0.38,2018-10-28,836,N,VIIRS,n,284.56,2.6,N
25.748779,-100.234741,303.46,0.47,0.39,2018-10-28,836,N,VIIRS,n,287.63,0.85,N
25.696198,-100.297348,308.42,0.46,0.39,2018-10-28,836,N,VIIRS,n,288.87,1.1,N
25.720263,-100.303368,312.25,0.46,0.39,2018-10-28,836,N,VIIRS,n,289.97,2.05,N
25.454588,-99.54705,300.72,0.51,0.41,2018-10-28,836,N,VIIRS,n,287.2,0.96,N
25.592985,-99.935516,300.39,0.48,0.4,2018-10-28,836,N,VIIRS,n,289.59,1.32,N
25.581158,-99.933212,319.31,0.48,0.4,2018-10-28,836,N,VIIRS,n,288.07,3.28,N
25.699776,-100.296524,305.86,0.46,0.39,2018-10-28,836,N,VIIRS,n,289.26,1.1,N
25.454731,-99.545135,302.3,0.51,0.41,2018-10-28,836,N,VIIRS,n,287.61,0.88,N
25.719421,-100.29879,314.24,0.46,0.39,2018-10-28,836,N,VIIRS,n,290.46,1.92,N
25.745192,-100.23555,306.46,0.47,0.39,2018-10-28,836,N,VIIRS,n,288.51,1.16,N
25.723841,-100.302574,301.75,0.46,0.39,2018-10-28,836,N,VIIRS,n,288.89,0.88,N
25.700676,-100.298203,298.95,0.46,0.39,2018-10-28,836,N,VIIRS,n,288.34,0.36,N
25.590212,-99.941109,304.41,0.48,0.4,2018-10-28,836,N,VIIRS,n,290.97,2.01,N
25.748653,-100.316101,299.81,0.46,0.39,2018-10-28,836,N,VIIRS,n,289.39,1.28,N
25.69758,-100.29834,332.13,0.39,0.36,2018-10-28,1948,N,VIIRS,n,303.91,2.45,D
25.718008,-100.298073,347.47,0.39,0.36,2018-10-28,1948,N,VIIRS,n,303.76,5.06,D
25.45557,-99.545731,348.54,0.39,0.36,2018-10-28,1948,N,VIIRS,n,302.22,4.6,D
25.452225,-99.545151,333.4,0.39,0.36,2018-10-28,1948,N,VIIRS,n,299.77,4.6,D
25.582506,-99.934311,332.43,0.39,0.36,2018-10-28,1948,N,VIIRS,n,298.09,2.11,D
25.606461,-100.9207,299.93,0.41,0.37,2018-10-29,818,N,VIIRS,n,284.67,0.55,N
25.612463,-100.866211,304.66,0.4,0.37,2018-10-29,818,N,VIIRS,n,286.49,1.03,N
25.722673,-100.306526,304.61,0.39,0.36,2018-10-29,818,N,VIIRS,n,291.15,1.8,N
25.599686,-100.921875,309.49,0.41,0.37,2018-10-29,818,N,VIIRS,n,286.13,1.48,N
25.722095,-100.30262,314.94,0.39,0.36,2018-10-29,818,N,VIIRS,n,291.61,1.27,N
25.602497,-100.917274,303.66,0.41,0.37,2018-10-29,818,N,VIIRS,n,284.49,1.48,N
25.590715,-99.943375,307.45,0.39,0.36,2018-10-29,818,N,VIIRS,n,293.06,1.61,N
25.582335,-99.933052,315.05,0.39,0.36,2018-10-29,818,N,VIIRS,n,290.51,2.35,N
25.603075,-100.921288,327.25,0.41,0.37,2018-10-29,818,N,VIIRS,n,285.43,1.48,N
25.455528,-99.547165,300.46,0.39,0.36,2018-10-29,818,N,VIIRS,n,289.84,0.5,N
25.582916,-99.936897,328.64,0.39,0.36,2018-10-29,818,N,VIIRS,n,290.91,2.35,N
25.720249,-100.2967,335.75,0.5,0.41,2018-10-29,1930,N,VIIRS,n,301.86,5.58,D
25.613007,-100.868103,301.86,0.45,0.47,2018-10-30,754,N,VIIRS,n,286.91,0.88,N
25.584732,-99.93708,334.45,0.39,0.44,2018-10-30,754,N,VIIRS,n,291.55,1.57,N
25.746561,-100.233948,316.6,0.41,0.45,2018-10-30,754,N,VIIRS,n,290.77,1.79,N
25.580671,-99.937675,306.19,0.39,0.44,2018-10-30,754,N,VIIRS,n,290.3,1.57,N
25.720837,-100.304749,319.62,0.42,0.45,2018-10-30,754,N,VIIRS,n,290.57,2.96,N
25.605532,-100.919128,318.08,0.45,0.47,2018-10-30,754,N,VIIRS,n,287.48,2.74,N
25.719904,-100.296448,338.01,0.42,0.45,2018-10-30,754,N,VIIRS,n,290.38,3.47,N
25.715748,-100.29705,311.31,0.42,0.45,2018-10-30,754,N,VIIRS,n,287.79,1.86,N
25.697912,-100.298431,316.82,0.42,0.45,2018-10-30,754,N,VIIRS,n,291.84,1.7,N
25.592855,-99.935898,304.28,0.39,0.44,2018-10-30,754,N,VIIRS,n,291.5,1.27,N
25.720369,-100.300606,311.34,0.42,0.45,2018-10-30,754,N,VIIRS,n,290.38,3.47,N
25.591606,-99.935783,333.07,0.59,0.53,2018-10-30,1912,N,VIIRS,n,299.99,4.64,D
25.717125,-100.297043,338.1,0.62,0.54,2018-10-30,1912,N,VIIRS,n,304,5,D
25.602432,-100.918022,329.46,0.34,0.56,2018-10-30,1912,N,VIIRS,l,303.73,2.79,D
24.784658,-99.224594,330.19,0.56,0.51,2018-10-30,1912,N,VIIRS,l,300.74,3.75,D
24.788105,-99.224472,333.07,0.56,0.51,2018-10-30,1912,N,VIIRS,n,302.78,5.23,D
25.747112,-100.234108,314.02,0.4,0.6,2018-10-31,736,N,VIIRS,n,289.07,0.98,N
25.29561,-99.336014,303.4,0.35,0.57,2018-10-31,736,N,VIIRS,n,289.78,0.45,N
25.603756,-100.921303,312.31,0.45,0.63,2018-10-31,736,N,VIIRS,n,285.14,2.15,N
25.295166,-99.336708,302.81,0.35,0.57,2018-10-31,736,N,VIIRS,n,289.81,0.59,N
25.718428,-100.298897,327.36,0.41,0.6,2018-10-31,736,N,VIIRS,n,289.89,2.78,N
25.611134,-100.866631,295.86,0.44,0.62,2018-10-31,736,N,VIIRS,n,284.37,0.68,N
25.58423,-99.939804,323.08,0.39,0.59,2018-10-31,736,N,VIIRS,n,289,2.89,N
25.58391,-99.935921,343.78,0.39,0.59,2018-10-31,736,N,VIIRS,n,289.68,4.91,N
25.578747,-99.94046,303.24,0.39,0.59,2018-10-31,736,N,VIIRS,n,288.93,2.89,N
25.695946,-100.301163,301.81,0.41,0.6,2018-10-31,736,N,VIIRS,n,289.33,0.89,N
25.578197,-99.939171,305.91,0.39,0.59,2018-10-31,736,N,VIIRS,n,288.72,0.75,N
25.748501,-100.320312,301.74,0.41,0.61,2018-10-31,736,N,VIIRS,n,289.38,1.06,N
25.698349,-100.298157,312.21,0.41,0.6,2018-10-31,736,N,VIIRS,n,290.12,1.49,N
25.595205,-99.938599,303.63,0.39,0.59,2018-10-31,736,N,VIIRS,n,289.97,1.37,N
25.715559,-100.300606,300.53,0.41,0.6,2018-10-31,736,N,VIIRS,n,288.67,0.88,N
25.59004,-99.943069,301.33,0.39,0.59,2018-10-31,736,N,VIIRS,n,291.18,1.37,N
25.842756,-99.53862,300.12,0.37,0.58,2018-10-31,736,N,VIIRS,n,289.18,0.28,N
25.584185,-99.930634,320.84,0.71,0.75,2018-10-31,918,N,VIIRS,n,286.16,1.81,N
25.719929,-100.300659,296.65,0.67,0.74,2018-10-31,918,N,VIIRS,n,285.01,1.3,N
25.592867,-99.935547,306.25,0.71,0.75,2018-10-31,918,N,VIIRS,n,286.83,2.81,N
25.592957,-99.93454,310.28,0.71,0.75,2018-10-31,918,N,VIIRS,n,287.24,2.79,N
25.577444,-99.932907,304.21,0.71,0.75,2018-10-31,918,N,VIIRS,n,285.66,1.81,N
25.577587,-99.931961,303.16,0.71,0.75,2018-10-31,918,N,VIIRS,n,285.97,1.91,N
25.601589,-100.920006,295.29,0.62,0.72,2018-10-31,918,N,VIIRS,n,282.12,1.1,N
25.718128,-100.293892,295.47,0.67,0.74,2018-10-31,918,N,VIIRS,n,284.7,1.25,N
25.584316,-99.929634,314.04,0.71,0.75,2018-10-31,918,N,VIIRS,n,286.41,2.79,N
24.020342,-99.031105,335.53,0.53,0.67,2018-10-31,2030,N,VIIRS,n,281.24,7.66,D
25.594103,-99.944084,295.64,0.76,0.77,2018-11-01,718,N,VIIRS,n,270.79,1.61,N
25.586485,-99.93689,295.46,0.76,0.77,2018-11-01,718,N,VIIRS,n,273.39,2.89,N
25.601715,-100.91729,298.82,0.32,0.55,2018-11-01,900,N,VIIRS,n,282.89,1.04,N
25.603987,-100.147743,304.15,0.36,0.57,2018-11-01,900,N,VIIRS,n,286.84,0.69,N
25.602423,-100.920479,315.32,0.32,0.55,2018-11-01,900,N,VIIRS,n,283.91,1.04,N
25.604235,-100.91761,334.96,0.4,0.37,2018-11-02,1954,N,VIIRS,n,293.27,3.77,D
25.592928,-99.93544,300.31,0.39,0.36,2018-11-03,824,N,VIIRS,n,289.26,1.22,N
25.582384,-99.933571,318.3,0.39,0.36,2018-11-03,824,N,VIIRS,n,287.81,2.22,N
25.602659,-100.918022,324.21,0.38,0.36,2018-11-03,824,N,VIIRS,n,283.82,2.39,N
25.7742,-100.177177,304.98,0.39,0.36,2018-11-03,824,N,VIIRS,n,287.7,0.56,N
25.718704,-100.29818,339.25,0.38,0.36,2018-11-03,824,N,VIIRS,n,289.29,4.52,N
25.719917,-100.305809,314.24,0.38,0.36,2018-11-03,824,N,VIIRS,n,288.76,1.7,N
25.722,-100.297539,305.06,0.38,0.36,2018-11-03,824,N,VIIRS,n,288.46,0.55,N
25.389244,-99.87085,299.19,0.39,0.36,2018-11-03,824,N,VIIRS,n,285.97,0.43,N
25.579699,-99.938057,296.83,0.39,0.36,2018-11-03,824,N,VIIRS,n,286.16,0.46,N
25.698599,-100.297104,319.63,0.38,0.36,2018-11-03,824,N,VIIRS,n,290.45,2.25,N
25.723213,-100.305168,304.64,0.38,0.36,2018-11-03,824,N,VIIRS,n,287.63,1.02,N
25.749323,-100.319725,299.85,0.38,0.36,2018-11-03,824,N,VIIRS,n,287.9,0.59,N
25.770901,-100.177818,295.58,0.39,0.36,2018-11-03,824,N,VIIRS,n,285.35,0.56,N
25.590864,-99.943771,306.41,0.39,0.36,2018-11-03,824,N,VIIRS,n,290.58,1.59,N
24.790113,-99.232147,331.69,0.4,0.37,2018-11-03,1936,N,VIIRS,n,304.54,2.51,D
25.213205,-99.55439,331.72,0.41,0.37,2018-11-03,1936,N,VIIRS,n,299.09,4.26,D
25.697432,-100.298233,329.39,0.43,0.38,2018-11-03,1936,N,VIIRS,n,303.08,1.99,D
25.97489,-99.653091,333.28,0.41,0.37,2018-11-03,1936,N,VIIRS,n,297.99,5.58,D
24.020746,-99.032288,334.58,0.41,0.37,2018-11-03,1936,N,VIIRS,n,302.15,5.17,D
25.182772,-99.653,331.19,0.41,0.37,2018-11-03,1936,N,VIIRS,n,299.33,4.39,D
25.584362,-99.93512,335.44,0.42,0.38,2018-11-03,1936,N,VIIRS,n,301,3.49,D
24.017365,-99.031631,333.48,0.41,0.37,2018-11-03,1936,N,VIIRS,n,299.92,5.17,D
25.721664,-100.303261,331.99,0.43,0.38,2018-11-03,1936,N,VIIRS,l,304.73,3.23,D
25.603878,-100.920013,334.64,0.45,0.39,2018-11-03,1936,N,VIIRS,n,308.05,3.54,D
24.784676,-99.222839,332.6,0.4,0.37,2018-11-03,1936,N,VIIRS,n,302.9,5.51,D
24.785334,-99.218849,339.49,0.4,0.37,2018-11-03,1936,N,VIIRS,n,306.24,11.21,D
25.718924,-100.298317,336.51,0.43,0.38,2018-11-03,1936,N,VIIRS,n,304.07,5.3,D
25.719568,-100.299324,299.02,0.51,0.41,2018-11-04,800,N,VIIRS,n,263.3,1.17,N
25.988804,-99.671898,301.45,0.48,0.4,2018-11-04,800,N,VIIRS,n,264.48,0.72,N
25.604826,-100.916962,299.87,0.55,0.43,2018-11-04,800,N,VIIRS,n,271.69,0.62,N
24.783987,-99.221001,308.07,0.45,0.39,2018-11-04,806,N,VIIRS,n,275.53,1.8,N
24.78689,-99.22271,310.76,0.45,0.39,2018-11-04,806,N,VIIRS,n,275.81,1.8,N
25.715689,-100.300598,327.51,0.48,0.65,2018-11-05,1900,N,VIIRS,l,299.5,5.37,D
25.581144,-99.939384,326.63,0.61,0.71,2018-11-06,724,N,VIIRS,n,291.36,2.88,N
25.719973,-100.300453,319.04,0.64,0.72,2018-11-06,724,N,VIIRS,n,292.33,2.67,N
25.583635,-99.9375,320.17,0.6,0.71,2018-11-06,724,N,VIIRS,n,291.66,4.92,N
25.720346,-100.306953,305.19,0.64,0.72,2018-11-06,724,N,VIIRS,n,291.78,2.67,N
25.699701,-100.302002,304.99,0.64,0.72,2018-11-06,724,N,VIIRS,n,292.34,1.12,N
25.603203,-100.920616,302.97,0.7,0.75,2018-11-06,724,N,VIIRS,n,288.01,1.76,N
25.717747,-100.303223,307.32,0.64,0.72,2018-11-06,724,N,VIIRS,n,291.09,3.7,N
25.717337,-100.296761,304.28,0.64,0.72,2018-11-06,724,N,VIIRS,n,291.17,1.6,N
25.601357,-100.918724,330.22,0.41,0.6,2018-11-06,906,N,VIIRS,n,287.27,2.21,N
25.717127,-100.298233,311.05,0.44,0.62,2018-11-06,906,N,VIIRS,n,292.38,1.62,N
25.718195,-100.30262,307.66,0.44,0.62,2018-11-06,906,N,VIIRS,n,292.4,2.06,N
25.579929,-99.935272,306.08,0.46,0.64,2018-11-06,906,N,VIIRS,n,292.06,1.68,N
25.722218,-100.301369,308.18,0.44,0.62,2018-11-06,906,N,VIIRS,n,292.68,1.97,N
25.696712,-100.295151,303.54,0.44,0.62,2018-11-06,906,N,VIIRS,n,292.33,0.91,N
25.57881,-99.930649,317.21,0.46,0.64,2018-11-06,906,N,VIIRS,n,292.05,1.68,N
25.751453,-100.31588,305.81,0.44,0.62,2018-11-06,906,N,VIIRS,n,292.8,0.52,N
25.715578,-100.298698,307.71,0.44,0.62,2018-11-06,906,N,VIIRS,n,291.54,1.12,N
25.973923,-99.657547,340.55,0.32,0.55,2018-11-06,2018,N,VIIRS,n,301.45,4.12,D
25.347826,-99.477058,342.62,0.33,0.55,2018-11-06,2018,N,VIIRS,n,301.13,5.07,D
25.350126,-99.476051,352.44,0.33,0.55,2018-11-06,2018,N,VIIRS,n,302.64,4.06,D
24.83317,-99.373146,338.88,0.33,0.55,2018-11-06,2018,N,VIIRS,n,301.79,4.49,D
25.971178,-99.658371,347.46,0.32,0.55,2018-11-06,2018,N,VIIRS,n,300.91,3.83,D
24.830542,-99.374352,341.39,0.33,0.55,2018-11-06,2018,N,VIIRS,n,301.8,4.8,D
25.581518,-99.935547,333.57,0.62,0.54,2018-11-06,2018,N,VIIRS,n,301.2,3.75,D
25.846886,-100.09388,300.83,0.46,0.47,2018-11-07,848,N,VIIRS,n,290.7,0.64,N
25.720358,-100.302727,316.16,0.45,0.47,2018-11-07,848,N,VIIRS,n,292.91,2.41,N
25.581553,-99.934952,331.64,0.48,0.48,2018-11-07,848,N,VIIRS,n,291.88,3.89,N
25.697296,-100.299179,308.95,0.45,0.47,2018-11-07,848,N,VIIRS,n,292.55,1.39,N
25.71945,-100.298225,327.57,0.45,0.47,2018-11-07,848,N,VIIRS,n,293.14,2.41,N
25.603136,-100.917709,302.72,0.42,0.45,2018-11-07,848,N,VIIRS,n,286.29,1.57,N
25.71846,-100.298126,334.79,0.47,0.4,2018-11-07,2000,N,VIIRS,n,304.66,3.14,D
25.438887,-100.080299,332.56,0.48,0.4,2018-11-07,2000,N,VIIRS,n,297.57,2.39,D
25.717678,-100.300102,319.87,0.41,0.37,2018-11-08,830,N,VIIRS,n,292.43,2.03,N
25.721752,-100.303429,317.92,0.41,0.37,2018-11-08,830,N,VIIRS,n,294.11,2.3,N
25.613649,-100.867416,302.64,0.4,0.37,2018-11-08,830,N,VIIRS,n,287.81,0.55,N
25.972559,-100.190025,302.94,0.41,0.37,2018-11-08,830,N,VIIRS,n,290.61,0.44,N
25.580963,-99.932831,317.46,0.42,0.38,2018-11-08,830,N,VIIRS,n,291.8,3.23,N
25.589968,-99.943832,303.96,0.42,0.38,2018-11-08,830,N,VIIRS,n,293.88,2.11,N
25.72106,-100.299393,311.8,0.41,0.37,2018-11-08,830,N,VIIRS,n,294.02,2.03,N
25.578257,-99.937706,302.76,0.42,0.38,2018-11-08,830,N,VIIRS,n,291.46,0.54,N
25.720367,-100.295349,312.64,0.41,0.37,2018-11-08,830,N,VIIRS,n,292.02,2.03,N
25.716982,-100.296059,330.3,0.41,0.37,2018-11-08,830,N,VIIRS,n,293.14,2.03,N
25.604832,-100.917809,299.09,0.4,0.37,2018-11-08,830,N,VIIRS,n,287.13,0.49,N
25.457441,-99.540924,326.36,0.39,0.36,2018-11-13,1948,N,VIIRS,n,287.19,2.5,D
25.699043,-100.297897,326.98,0.39,0.36,2018-11-13,1948,N,VIIRS,n,294.81,1.83,D
25.583221,-99.933189,307.1,0.39,0.36,2018-11-14,818,N,VIIRS,n,279.53,1.06,N
25.719246,-100.298958,329.29,0.39,0.36,2018-11-14,818,N,VIIRS,n,281.14,3.58,N
25.749434,-100.31752,311.53,0.39,0.36,2018-11-14,818,N,VIIRS,n,279.91,1.07,N
25.591602,-99.943504,300.54,0.39,0.36,2018-11-14,818,N,VIIRS,n,281,0.96,N
25.698641,-100.298683,319.77,0.39,0.36,2018-11-14,818,N,VIIRS,n,282.03,1.87,N
25.604393,-100.919807,343.71,0.4,0.37,2018-11-14,818,N,VIIRS,n,273.54,5.75,N
25.474392,-99.928383,296.49,0.39,0.36,2018-11-14,818,N,VIIRS,n,274.16,0.45,N
25.593752,-99.935204,300.98,0.39,0.36,2018-11-14,818,N,VIIRS,n,279.5,1.21,N
25.719826,-100.302856,296.82,0.39,0.36,2018-11-14,818,N,VIIRS,n,277.96,1.54,N
25.72356,-100.302818,328.5,0.5,0.41,2018-11-14,1930,N,VIIRS,l,299.89,2.49,D
25.583548,-99.937088,328.36,0.48,0.4,2018-11-14,1930,N,VIIRS,n,293.7,2.59,D
25.717051,-100.296303,333.6,0.5,0.41,2018-11-14,1930,N,VIIRS,n,299.92,9.3,D
24.828367,-99.370811,328.31,0.46,0.39,2018-11-14,1930,N,VIIRS,n,301.99,2.85,D
25.721165,-100.298058,305.64,0.41,0.45,2018-11-15,754,N,VIIRS,n,282.6,1.28,N
25.581003,-99.937141,304.65,0.39,0.44,2018-11-15,754,N,VIIRS,n,275.56,0.9,N
25.593161,-99.935371,298.95,0.39,0.44,2018-11-15,754,N,VIIRS,n,281.3,1.51,N
25.753349,-100.544777,305.98,0.43,0.46,2018-11-15,754,N,VIIRS,n,275.51,0.94,N
25.721638,-100.302185,302.86,0.41,0.45,2018-11-15,754,N,VIIRS,n,281.68,1.28,N
25.454878,-99.542336,303.91,0.56,0.43,2018-11-15,754,N,VIIRS,n,274.08,1.18,N
25.722109,-100.306328,313.57,0.41,0.45,2018-11-15,754,N,VIIRS,n,280.7,1.98,N
25.748917,-100.319214,303.39,0.42,0.45,2018-11-15,754,N,VIIRS,n,280.16,1.28,N
25.717016,-100.298653,313.92,0.41,0.45,2018-11-15,754,N,VIIRS,n,278.89,1.51,N
25.585056,-99.936554,307.55,0.39,0.44,2018-11-15,754,N,VIIRS,n,277.79,0.9,N
25.603352,-100.918442,337.68,0.45,0.47,2018-11-15,754,N,VIIRS,n,273.83,6.82,N
25.7122,-99.803467,327,0.58,0.52,2018-11-15,1912,N,VIIRS,n,288.5,3.4,D
25.716928,-99.80468,336.67,0.58,0.52,2018-11-15,1912,N,VIIRS,n,288,3.4,D
25.45505,-99.54287,338.48,0.56,0.52,2018-11-15,1912,N,VIIRS,n,295.86,6.77,D
25.695646,-100.299355,295.79,0.41,0.6,2018-11-16,736,N,VIIRS,n,279.66,0.45,N
25.701256,-100.298836,296.01,0.41,0.6,2018-11-16,736,N,VIIRS,n,280.86,0.45,N
25.604218,-100.918633,295.75,0.44,0.63,2018-11-16,736,N,VIIRS,n,272.73,0.44,N
25.71841,-100.301186,310.99,0.41,0.6,2018-11-16,736,N,VIIRS,n,280.47,1.21,N
25.604532,-100.920418,313.09,0.44,0.63,2018-11-16,736,N,VIIRS,n,274.17,1.13,N
25.583197,-99.940025,303.1,0.38,0.59,2018-11-16,736,N,VIIRS,n,277.35,1.67,N
25.724356,-100.304726,297.49,0.41,0.6,2018-11-16,736,N,VIIRS,n,281.16,1.21,N
25.718079,-100.297112,307.25,0.41,0.6,2018-11-16,736,N,VIIRS,n,279.81,1.47,N
25.517105,-99.887886,301.76,0.38,0.59,2018-11-16,736,N,VIIRS,n,274.85,0.83,N
25.748144,-100.318604,299.23,0.41,0.6,2018-11-16,736,N,VIIRS,n,280.31,0.61,N
25.454885,-99.933357,311.82,0.38,0.59,2018-11-16,736,N,VIIRS,n,277.23,1.52,N
25.45521,-99.937233,315.55,0.38,0.59,2018-11-16,736,N,VIIRS,n,278.01,1.52,N
25.718746,-100.305283,297.45,0.41,0.6,2018-11-16,736,N,VIIRS,n,280.24,1.21,N
25.582867,-99.93615,321.1,0.38,0.59,2018-11-16,736,N,VIIRS,n,279.04,1.67,N
25.719715,-100.30658,309.19,0.67,0.74,2018-11-16,918,N,VIIRS,n,279.83,2.73,N
25.751486,-100.318031,299.21,0.67,0.74,2018-11-16,918,N,VIIRS,n,280.37,1.11,N
25.72089,-100.307228,305.1,0.67,0.74,2018-11-16,918,N,VIIRS,n,279.78,1.6,N
25.696335,-100.299843,296.33,0.68,0.74,2018-11-16,918,N,VIIRS,n,279.42,1.24,N
25.717922,-100.299789,296.52,0.68,0.74,2018-11-16,918,N,VIIRS,n,279.64,1.92,N
25.719063,-100.300491,298.18,0.67,0.74,2018-11-16,918,N,VIIRS,n,280.77,1.6,N
25.582216,-99.927567,299.01,0.71,0.75,2018-11-16,918,N,VIIRS,n,278.07,1.77,N
25.584148,-99.934753,295.32,0.71,0.75,2018-11-16,918,N,VIIRS,n,278.78,1.77,N
25.583694,-99.938576,332.23,0.57,0.69,2018-11-16,1854,N,VIIRS,n,290.33,2.82,D
25.720543,-100.304741,329.34,0.47,0.64,2018-11-16,2030,N,VIIRS,l,299.54,2.38,D
25.60397,-100.919586,325.78,0.43,0.62,2018-11-16,2030,N,VIIRS,l,296.51,0.95,D
25.582125,-99.942398,295.16,0.75,0.77,2018-11-17,718,N,VIIRS,n,273.86,1.39,N
25.584499,-99.940117,298.33,0.75,0.77,2018-11-17,718,N,VIIRS,n,272.17,2.22,N
25.716671,-100.297226,297.84,0.56,0.43,2018-11-18,842,N,VIIRS,n,268.27,1.4,N
25.721607,-100.301811,305.29,0.56,0.43,2018-11-18,842,N,VIIRS,n,271.44,1.4,N
25.603981,-100.918434,311.99,0.52,0.41,2018-11-18,842,N,VIIRS,n,274.93,2.77,N
25.60339,-100.919533,341.43,0.4,0.37,2018-11-18,1954,N,VIIRS,n,302.39,4.44,D
25.602766,-100.920937,303.47,0.38,0.36,2018-11-19,824,N,VIIRS,n,282.82,0.98,N
25.606058,-100.920303,301.27,0.38,0.36,2018-11-19,824,N,VIIRS,n,283.1,0.58,N
25.58337,-99.934578,336.53,0.49,0.41,2018-11-23,2000,N,VIIRS,n,297.04,10.81,D
25.579817,-99.937241,314.42,0.42,0.38,2018-11-24,830,N,VIIRS,n,270.68,2.16,N
25.591551,-99.943375,296.6,0.42,0.38,2018-11-24,830,N,VIIRS,n,274.96,0.98,N
25.582521,-99.932358,328.82,0.42,0.38,2018-11-24,830,N,VIIRS,n,272.69,2.59,N
25.719584,-100.298836,305.82,0.41,0.37,2018-11-24,830,N,VIIRS,n,259.68,1.32,N
25.583246,-99.936516,319.1,0.42,0.38,2018-11-24,830,N,VIIRS,n,272.4,2.59,N
25.882982,-100.381195,326.02,0.39,0.36,2018-11-24,1942,N,VIIRS,n,289.92,2.17,D
25.581024,-99.935135,329.06,0.39,0.36,2018-11-24,1942,N,VIIRS,n,290.03,2.35,D
25.580425,-99.938965,326.52,0.39,0.36,2018-11-24,1942,N,VIIRS,n,289.36,1.52,D
25.335274,-99.96785,328.18,0.39,0.36,2018-11-24,1942,N,VIIRS,n,299.51,2.29,D
25.584332,-99.93576,335.95,0.39,0.36,2018-11-24,1942,N,VIIRS,n,291.66,5.44,D
25.723047,-100.300591,295.21,0.43,0.38,2018-11-25,812,N,VIIRS,n,268.96,1.49,N
25.72014,-100.305481,306.89,0.43,0.38,2018-11-25,812,N,VIIRS,n,269.08,1.57,N
25.578316,-99.937447,298.66,0.42,0.38,2018-11-25,812,N,VIIRS,n,270.61,0.71,N
25.718948,-100.296867,314.3,0.43,0.38,2018-11-25,812,N,VIIRS,n,269.26,1.49,N
25.581762,-99.936844,329.2,0.42,0.38,2018-11-25,812,N,VIIRS,n,271.67,3.31,N
25.697296,-100.269714,302.88,0.43,0.38,2018-11-25,812,N,VIIRS,n,275,0.89,N
25.716228,-100.296646,329.86,0.38,0.59,2018-11-26,1906,N,VIIRS,n,293.8,1.72,D
25.153627,-99.887848,340.63,0.37,0.58,2018-11-26,1906,N,VIIRS,n,287.66,3.68,D
25.699226,-100.299904,296.23,0.51,0.66,2018-11-27,730,N,VIIRS,n,282.18,0.61,N
25.586506,-99.939796,296.71,0.48,0.65,2018-11-27,730,N,VIIRS,n,280.18,0.87,N
